rx0,ry0,rx1,ry1,rx2,ry2,rx3,ry3,rx4,ry4,rx5,ry5,rx6,ry6,rx7,ry7,rx8,ry8,rx9,ry9,rx10,ry10,rx11,ry11,rx12,ry12,rx13,ry13,rx14,ry14,rx15,ry15,rx16,ry16,rx17,ry17,rx18,ry18,rx19,ry19,rx20,ry20,label
0.0,0.0,-0.054456233978271484,-0.01562821865081787,-0.11181896924972534,-0.059511423110961914,-0.15307337045669556,-0.08613795042037964,-0.18632781505584717,-0.09576213359832764,-0.07080084085464478,-0.16214698553085327,-0.08458763360977173,-0.24181905388832092,-0.09170651435852051,-0.29043316841125494,-0.09791946411132812,-0.33068847656250006,-0.036396026611328125,-0.16689598560333252,-0.05168062448501587,-0.18776416778564453,-0.04754447937011719,-0.1257469654083252,-0.03993338346481323,-0.08325397968292236,-0.002661466598510742,-0.16097110509872437,-0.019387423992156982,-0.1692221760749817,-0.018963158130645752,-0.10928624868392944,-0.014946401119232178,-0.07401078939437866,0.03130465745925903,-0.14827674627304077,0.013524532318115234,-0.16428208351135254,0.006026327610015869,-0.12105584144592285,0.006029725074768066,-0.09429138898849487,L
0.0,0.0,-0.053516387939453125,-0.015359282493591309,-0.11008447408676147,-0.0601963996887207,-0.15069353580474854,-0.08851158618927002,-0.18353575468063354,-0.09911662340164185,-0.0679273009300232,-0.16249465942382812,-0.07980376482009888,-0.24279391765594482,-0.08578640222549438,-0.29191046953201294,-0.09108948707580566,-0.3329063057899475,-0.03346574306488037,-0.16647863388061523,-0.04769456386566162,-0.18811607360839844,-0.0445021390914917,-0.12554001808166504,-0.03766137361526489,-0.08321571350097656,0.0002485513687133789,-0.15972059965133667,-0.015269279479980469,-0.16802066564559937,-0.015678465366363525,-0.1080062985420227,-0.012386202812194824,-0.07356411218643188,0.0342288613319397,-0.1464163064956665,0.017825305461883545,-0.16279011964797974,0.009664177894592285,-0.11990588903427124,0.008787274360656738,-0.09408658742904663,L
0.0,0.0,-0.055087268352508545,-0.015800058841705322,-0.11194974184036255,-0.06194716691970825,-0.15253734588623047,-0.09036743640899658,-0.18552571535110474,-0.10144346952438354,-0.06810277700424194,-0.16308361291885376,-0.08044081926345825,-0.24283018708229065,-0.08640134334564209,-0.29131111502647405,-0.09140604734420776,-0.3320270478725434,-0.03412264585494995,-0.16765767335891724,-0.04963946342468262,-0.18956559896469116,-0.04625147581100464,-0.127957284450531,-0.0387498140335083,-0.08480709791183472,-0.0007215142250061035,-0.16127121448516846,-0.01766383647918701,-0.16980528831481934,-0.017603576183319092,-0.11004364490509033,-0.01338893175125122,-0.07398402690887451,0.033029377460479736,-0.14789390563964844,0.014804244041442871,-0.16408032178878784,0.006594061851501465,-0.1214597225189209,0.006536424160003662,-0.09416741132736206,L
0.0,0.0,-0.05144000053405762,-0.025178730487823486,-0.10040909051895142,-0.08149993419647217,-0.13694244623184204,-0.11892080307006836,-0.169478178024292,-0.13350528478622437,-0.04804813861846924,-0.16972297430038452,-0.04760897159576416,-0.2507890462875367,-0.045976221561431885,-0.30106472969055176,-0.044483482837677,-0.3420860171318055,-0.013843119144439697,-0.16458332538604736,-0.026324033737182617,-0.19449752569198608,-0.0309944748878479,-0.13486075401306152,-0.028469979763031006,-0.0921890139579773,0.0178682804107666,-0.1507309079170227,0.005504786968231201,-0.16732800006866455,-0.0027549266815185547,-0.1111937165260315,-0.004078865051269531,-0.07759833335876465,0.04945570230484009,-0.13137918710708618,0.03938800096511841,-0.15623801946640015,0.026672184467315674,-0.11923044919967651,0.021655797958374023,-0.09512698650360107,L
0.0,0.0,-0.049300968647003174,-0.028161168098449707,-0.09613478183746338,-0.08649837970733643,-0.13188105821609497,-0.12380218505859375,-0.16329491138458252,-0.14206981658935547,-0.04203593730926514,-0.17468923330307007,-0.04090142250061035,-0.2556871175765991,-0.038188040256500244,-0.305019736289978,-0.035721004009246826,-0.34593832492828375,-0.0090218186378479,-0.1682976484298706,-0.018674850463867188,-0.1966896653175354,-0.024697482585906982,-0.13579517602920532,-0.023925960063934326,-0.09236717224121094,0.022082746028900146,-0.15295946598052979,0.010687589645385742,-0.16914576292037964,0.0010178089141845703,-0.11193335056304932,-0.0011339187622070312,-0.07726866006851196,0.052509427070617676,-0.13179147243499756,0.0424075722694397,-0.157027006149292,0.027689039707183838,-0.11923855543136597,0.021787703037261963,-0.09401702880859375,L
0.0,0.0,-0.050624310970306396,-0.028479337692260742,-0.09775525331497192,-0.08704257011413574,-0.13339149951934814,-0.12714213132858276,-0.16446667909622192,-0.14695501327514648,-0.04136103391647339,-0.17685937881469727,-0.03899800777435303,-0.2586336731910706,-0.03489738702774048,-0.30789440870285034,-0.031281113624572754,-0.3486602604389191,-0.008216321468353271,-0.17065393924713135,-0.017432034015655518,-0.19873690605163574,-0.023637890815734863,-0.13784223794937134,-0.024359524250030518,-0.09260237216949463,0.0230444073677063,-0.15537875890731812,0.011872947216033936,-0.17201334238052368,0.002560555934906006,-0.11467200517654419,-0.0004017353057861328,-0.07738101482391357,0.05396050214767456,-0.13425856828689575,0.04354923963546753,-0.15845751762390137,0.029121994972229004,-0.12079793214797974,0.02300119400024414,-0.09371310472488403,L
0.0,0.0,-0.050961315631866455,-0.026811838150024414,-0.09878915548324585,-0.08452820777893066,-0.13548284769058228,-0.1249847412109375,-0.16738134622573853,-0.14298570156097412,-0.04443413019180298,-0.17567479610443115,-0.04321366548538208,-0.25719928741455084,-0.03922736644744873,-0.3067098557949066,-0.03555774688720703,-0.34802132844924927,-0.010548412799835205,-0.17129302024841309,-0.020009934902191162,-0.19835829734802246,-0.025326848030090332,-0.1364338994026184,-0.025242090225219727,-0.09128749370574951,0.021374225616455078,-0.1568654179573059,0.009956717491149902,-0.17045772075653076,0.001098334789276123,-0.1127629280090332,-0.0013557076454162598,-0.07569527626037598,0.05291306972503662,-0.13582462072372437,0.042327702045440674,-0.15816253423690796,0.02767622470855713,-0.11970716714859009,0.02121943235397339,-0.09238386154174805,L
0.0,0.0,-0.052225470542907715,-0.02478206157684326,-0.10243600606918335,-0.08119827508926392,-0.14071637392044067,-0.11885190010070801,-0.17278891801834106,-0.1341291069984436,-0.04844170808792114,-0.1735491156578064,-0.05050027370452881,-0.2559000551700592,-0.048425495624542236,-0.3065569400787354,-0.04628056287765503,-0.3487101197242737,-0.014160752296447754,-0.17146676778793335,-0.0262758731842041,-0.19652873277664185,-0.02897012233734131,-0.13334429264068604,-0.026444613933563232,-0.08763265609741211,0.018342196941375732,-0.158616840839386,0.0046193599700927734,-0.1698758602142334,-0.0019184350967407227,-0.11174452304840088,-0.002253592014312744,-0.07493340969085693,0.0505184531211853,-0.13873082399368286,0.03828465938568115,-0.159648597240448,0.02454853057861328,-0.12093496322631836,0.019534051418304443,-0.09402322769165039,L
0.0,0.0,-0.05260223150253296,-0.020615696907043457,-0.10563808679580688,-0.07306230068206787,-0.1454700231552124,-0.1071939468383789,-0.17810595035552979,-0.12205266952514648,-0.05594664812088013,-0.17063593864440918,-0.06039315462112427,-0.25396290421485906,-0.06083083152770996,-0.3048051595687866,-0.06065887212753296,-0.34709101915359497,-0.02111828327178955,-0.17050272226333618,-0.03345084190368652,-0.19427108764648438,-0.0349465012550354,-0.13177216053009033,-0.031183600425720215,-0.08691376447677612,0.012157201766967773,-0.15958625078201294,-0.0030702948570251465,-0.16972333192825317,-0.007350802421569824,-0.11045968532562256,-0.005899608135223389,-0.07463675737380981,0.04525178670883179,-0.14220136404037476,0.030370354652404785,-0.16082942485809326,0.01874595880508423,-0.12045198678970337,0.01586371660232544,-0.09469866752624512,L
0.0,0.0,-0.05352824926376343,-0.017962872982025146,-0.1082991361618042,-0.06676453351974487,-0.14957493543624878,-0.09936279058456421,-0.18320822715759277,-0.1119842529296875,-0.06289851665496826,-0.16690891981124878,-0.07033497095108032,-0.2501399517059326,-0.07239526510238647,-0.30157485604286194,-0.0738723874092102,-0.3454336524009705,-0.028020858764648438,-0.17037171125411987,-0.03981965780258179,-0.19272327423095703,-0.03850430250167847,-0.12887424230575562,-0.0332067608833313,-0.08455419540405273,0.0057675838470458984,-0.16211378574371338,-0.007726311683654785,-0.16904890537261963,-0.010607302188873291,-0.10964435338973999,-0.008760273456573486,-0.07384330034255981,0.039689719676971436,-0.14669007062911987,0.025192677974700928,-0.1624329686164856,0.014618098735809326,-0.11968469619750977,0.012192189693450928,-0.09210693836212158,L
0.0,0.0,-0.054873645305633545,-0.012752652168273926,-0.1128227710723877,-0.057337403297424316,-0.15486985445022583,-0.08559513092041016,-0.18853211402893066,-0.09395468235015869,-0.07144159078598022,-0.16202569007873535,-0.08524805307388306,-0.2426769733428955,-0.09116590023040771,-0.292487382888794,-0.09565281867980957,-0.3347967863082886,-0.03657275438308716,-0.16782432794570923,-0.05035048723220825,-0.18797457218170166,-0.046109795570373535,-0.12651985883712769,-0.03884387016296387,-0.08373785018920898,-0.002333343029022217,-0.16252058744430542,-0.01818746328353882,-0.1686609983444214,-0.016991794109344482,-0.10979336500167847,-0.012265980243682861,-0.0745440125465393,0.032231807708740234,-0.150396466255188,0.014666438102722168,-0.16527831554412842,0.007391393184661865,-0.12321865558624268,0.007985353469848633,-0.09682559967041016,L
0.0,0.0,-0.05452370643615723,-0.012791812419891357,-0.11254584789276123,-0.05542510747909546,-0.15475201606750488,-0.08220881223678589,-0.18908464908599854,-0.09228682518005371,-0.07252788543701172,-0.15955185890197754,-0.08717793226242065,-0.2391215860843659,-0.09404122829437256,-0.2882351279258728,-0.09914642572402954,-0.3298901915550232,-0.03822201490402222,-0.1655697226524353,-0.05208098888397217,-0.18579357862472534,-0.047060608863830566,-0.1249958872795105,-0.03914332389831543,-0.0823674201965332,-0.00418013334274292,-0.16057997941970825,-0.01992398500442505,-0.16717153787612915,-0.018190443515777588,-0.10804378986358643,-0.013286828994750977,-0.0729447603225708,0.03026258945465088,-0.14860689640045166,0.012851953506469727,-0.16456621885299683,0.006160736083984375,-0.12135690450668335,0.0067937374114990234,-0.0941116213798523,L
0.0,0.0,-0.05245894193649292,-0.015883147716522217,-0.10851478576660156,-0.061966657638549805,-0.14926952123641968,-0.08976054191589355,-0.18286144733428955,-0.09901148080825806,-0.06533437967300415,-0.16144311428070068,-0.07468456029891968,-0.24201899766922003,-0.07863438129425049,-0.29171055555343633,-0.0814056396484375,-0.33285242319107056,-0.030392825603485107,-0.1641613245010376,-0.044596314430236816,-0.18667173385620117,-0.04220765829086304,-0.12390309572219849,-0.03517729043960571,-0.08120191097259521,0.0032578110694885254,-0.15661561489105225,-0.011682331562042236,-0.16283392906188965,-0.013250768184661865,-0.10440391302108765,-0.010619521141052246,-0.07162165641784668,0.03630530834197998,-0.1430736780166626,0.021481215953826904,-0.15991568565368652,0.012393712997436523,-0.11855441331863403,0.010627150535583496,-0.09451049566268921,L
0.0,0.0,-0.05345439910888672,-0.016685426235198975,-0.10911422967910767,-0.0636867880821228,-0.14982813596725464,-0.09290224313735962,-0.18297278881072998,-0.10601133108139038,-0.06474065780639648,-0.16400444507598877,-0.07291501760482788,-0.24500259757041937,-0.07574933767318726,-0.2950777709484101,-0.07798361778259277,-0.33653062582015997,-0.030081868171691895,-0.16661745309829712,-0.04447060823440552,-0.18730396032333374,-0.04290074110031128,-0.12467449903488159,-0.03704148530960083,-0.08108043670654297,0.0035321712493896484,-0.15862321853637695,-0.013098478317260742,-0.16602927446365356,-0.014096438884735107,-0.10629802942276001,-0.010863900184631348,-0.07153606414794922,0.037017643451690674,-0.14414280652999878,0.01939082145690918,-0.16060441732406616,0.011114835739135742,-0.11812084913253784,0.011017084121704102,-0.09255778789520264,L
0.0,0.0,-0.05260366201400757,-0.016601979732513428,-0.10786771774291992,-0.0639989972114563,-0.14906948804855347,-0.09290558099746704,-0.18323886394500732,-0.10513007640838623,-0.06388241052627563,-0.16468459367752075,-0.07196438312530518,-0.2463935017585755,-0.07456046342849731,-0.29629004001617437,-0.07600623369216919,-0.33793032169342047,-0.02915412187576294,-0.16643810272216797,-0.04239624738693237,-0.18862849473953247,-0.040951669216156006,-0.12594014406204224,-0.0352250337600708,-0.08262968063354492,0.0043378472328186035,-0.15807759761810303,-0.011145472526550293,-0.1659645438194275,-0.012479901313781738,-0.10660135746002197,-0.00965726375579834,-0.07192528247833252,0.03771209716796875,-0.14354729652404785,0.021203815937042236,-0.16084545850753784,0.012782812118530273,-0.11853313446044922,0.012105464935302734,-0.09267920255661011,L
0.0,0.0,-0.05348724126815796,-0.016926348209381104,-0.10904252529144287,-0.06525629758834839,-0.14975076913833618,-0.09544932842254639,-0.18384045362472534,-0.10762685537338257,-0.06343793869018555,-0.16577589511871338,-0.0714339017868042,-0.24846601486206055,-0.07442599534988403,-0.29901823401451116,-0.07654333114624023,-0.3409438729286194,-0.029005765914916992,-0.16749340295791626,-0.04332023859024048,-0.19145721197128296,-0.04148519039154053,-0.12907499074935913,-0.03523057699203491,-0.08475309610366821,0.004325389862060547,-0.15936100482940674,-0.011962175369262695,-0.16776341199874878,-0.013052880764007568,-0.10818403959274292,-0.010017096996307373,-0.07257777452468872,0.037897706031799316,-0.14493781328201294,0.020695269107818604,-0.16196614503860474,0.01195681095123291,-0.1196407675743103,0.011064350605010986,-0.09301507472991943,L
0.0,0.0,-0.05177748203277588,-0.01947021484375,-0.10541081428527832,-0.07160687446594238,-0.14556646347045898,-0.10449153184890747,-0.1797640323638916,-0.11992090940475464,-0.056155383586883545,-0.17020851373672485,-0.06514322757720947,-0.25072363018989563,-0.06761360168457031,-0.30099695920944214,-0.06909137964248657,-0.34340333938598633,-0.020467758178710938,-0.17391270399093628,-0.03849029541015625,-0.1898571252822876,-0.037314534187316895,-0.12520861625671387,-0.03048473596572876,-0.07993346452713013,0.01362842321395874,-0.1644079089164734,-0.005794346332550049,-0.16378968954086304,-0.008064508438110352,-0.10490965843200684,-0.004885554313659668,-0.0697827935218811,0.047290027141571045,-0.14717161655426025,0.028078019618988037,-0.15885239839553833,0.017535388469696045,-0.11585092544555664,0.016110479831695557,-0.08854478597640991,L
0.0,0.0,-0.05636554956436157,-0.0119057297706604,-0.11650985479354858,-0.05588310956954956,-0.15881776809692383,-0.08172118663787842,-0.19232311844825745,-0.0911402702331543,-0.07847905158996582,-0.16242140531539917,-0.09549456834793091,-0.238112211227417,-0.10339009761810303,-0.2864907383918763,-0.10998427867889404,-0.3271130621433258,-0.043588340282440186,-0.1728535294532776,-0.060347139835357666,-0.18297094106674194,-0.052881598472595215,-0.11999005079269409,-0.04322439432144165,-0.0766175389289856,-0.008256077766418457,-0.16920971870422363,-0.02629995346069336,-0.1655098795890808,-0.02281320095062256,-0.10603880882263184,-0.017252862453460693,-0.07078182697296143,0.027225613594055176,-0.1569473147392273,0.00704503059387207,-0.16380780935287476,0.0020378828048706055,-0.11954611539840698,0.003918588161468506,-0.09261184930801392,L
0.0,0.0,-0.057256460189819336,-0.014822185039520264,-0.11623889207839966,-0.060279667377471924,-0.156341552734375,-0.08829450607299805,-0.18773066997528076,-0.09979259967803955,-0.07299715280532837,-0.16531068086624146,-0.08902174234390259,-0.2442793250083924,-0.09696519374847412,-0.292924702167511,-0.10347968339920044,-0.3334786593914032,-0.04119133949279785,-0.17035722732543945,-0.06251895427703857,-0.19885921478271484,-0.05660039186477661,-0.1371944546699524,-0.04542279243469238,-0.09177529811859131,-0.0089913010597229,-0.16625964641571045,-0.029346883296966553,-0.1817898154258728,-0.026607513427734375,-0.1225627064704895,-0.01919233798980713,-0.0843161940574646,0.024872183799743652,-0.1556965708732605,0.005112886428833008,-0.1784769892692566,-0.002700209617614746,-0.13835793733596802,-0.0018564462661743164,-0.10957914590835571,L
0.0,0.0,-0.056183695793151855,-0.015017390251159668,-0.11577999591827393,-0.060584843158721924,-0.1581284105777741,-0.08624166250228882,-0.1915629506111145,-0.09566622972488403,-0.07499092817306519,-0.16648858785629272,-0.09147542715072632,-0.2463608682155609,-0.09959715604782104,-0.29631435871124273,-0.10598611831665039,-0.33734035491943365,-0.040459632873535156,-0.172171950340271,-0.061236023902893066,-0.1934828758239746,-0.05643337965011597,-0.13029193878173828,-0.046562373638153076,-0.08498626947402954,-0.006072044372558594,-0.1674526333808899,-0.027895987033843994,-0.1744036078453064,-0.025161683559417725,-0.1143370270729065,-0.01821190118789673,-0.07808810472488403,0.02920389175415039,-0.15573495626449585,0.007160544395446777,-0.17133677005767822,0.0011211633682250977,-0.12797653675079346,0.003388643264770508,-0.10096561908721924,L
0.0,0.0,-0.04994070529937744,-0.03384667634963989,-0.0959729552268982,-0.099770188331604,-0.13008594512939453,-0.14362722635269165,-0.15939956903457647,-0.17036259174346924,-0.03172081708908081,-0.18361055850982666,-0.03424084186553955,-0.26600146293640137,-0.03239095211029053,-0.31764549016952515,-0.030388832092285156,-0.3603675067424774,0.0031782984733581543,-0.17977982759475708,-0.022167742252349854,-0.20111709833145142,-0.029826343059539795,-0.13671880960464478,-0.026649892330169678,-0.08921587467193604,0.03480732440948486,-0.16254913806915283,0.008340179920196533,-0.16807901859283447,-0.0017085075378417969,-0.10902583599090576,-0.001659989356994629,-0.0716484785079956,0.06530582904815674,-0.13625842332839966,0.0435144305229187,-0.15225839614868164,0.027440547943115234,-0.11353850364685059,0.023729026317596436,-0.08732956647872925,L
0.0,0.0,-0.052320003509521484,-0.027871012687683105,-0.10408931970596313,-0.09024924039840698,-0.14212876558303839,-0.13050788640975952,-0.174989402294159,-0.15143150091171265,-0.04491657018661499,-0.18421107530593872,-0.05380117893218994,-0.2648182511329651,-0.05535304546356201,-0.31555962562561035,-0.05562090873718262,-0.3581940531730652,-0.009255945682525635,-0.18525588512420654,-0.03509575128555298,-0.2011236548423767,-0.039241254329681396,-0.1345539093017578,-0.03343212604522705,-0.08820706605911255,0.023832619190216064,-0.17154574394226074,-0.004151344299316406,-0.1702672243118286,-0.010074913501739502,-0.11037683486938477,-0.006368756294250488,-0.07505393028259277,0.05605369806289673,-0.1479886770248413,0.030982375144958496,-0.15823006629943848,0.01792353391647339,-0.11632508039474487,0.017890989780426025,-0.0904618501663208,L
0.0,0.0,-0.05529516935348511,-0.017888784408569336,-0.11384004354476929,-0.06400281190872192,-0.15718781948089605,-0.0881195068359375,-0.19047206640243536,-0.09964877367019653,-0.0640571117401123,-0.17308539152145386,-0.08052021265029907,-0.25215721130371094,-0.08701753616333008,-0.3029578924179077,-0.09128314256668091,-0.3462384939193726,-0.02934211492538452,-0.18064886331558228,-0.05874603986740112,-0.1916598081588745,-0.05657702684402466,-0.12653100490570068,-0.04514610767364502,-0.08352965116500854,0.00375974178314209,-0.17459160089492798,-0.02536952495574951,-0.16704171895980835,-0.024166762828826904,-0.1070440411567688,-0.01561880111694336,-0.07400065660476685,0.0366593599319458,-0.15925848484039307,0.008222520351409912,-0.16318082809448242,0.0013588666915893555,-0.11831700801849365,0.005832850933074951,-0.09278982877731323,L
0.0,0.0,-0.057861268520355225,-0.01713275909423828,-0.11542117595672607,-0.06109112501144409,-0.15752527117729193,-0.08479142189025879,-0.1904834806919098,-0.0976334810256958,-0.0662040114402771,-0.1747443675994873,-0.08474445343017578,-0.24974751472473145,-0.09142464399337769,-0.2990343570709229,-0.09636777639389038,-0.3418785333633423,-0.03029543161392212,-0.1844046711921692,-0.06303125619888306,-0.18953442573547363,-0.05900871753692627,-0.12226313352584839,-0.04623812437057495,-0.07876747846603394,0.0035692453384399414,-0.17765891551971436,-0.027709364891052246,-0.1650172472000122,-0.025966882705688477,-0.10306131839752197,-0.01771479845046997,-0.06945061683654785,0.0366249680519104,-0.1607782244682312,0.007156789302825928,-0.16145646572113037,0.00026416778564453125,-0.11464178562164307,0.004258573055267334,-0.08871316909790039,L
0.0,0.0,-0.048777878284454346,-0.028275251388549805,-0.06458902359008789,-0.10743170976638794,-0.03321593999862671,-0.1665763258934021,-0.009357452392578125,-0.2129630148410797,-0.06807541847229004,-0.1569967269897461,-0.08489733934402466,-0.20545023679733282,-0.08053088188171387,-0.17030119895935059,-0.06720936298370361,-0.12682753801345825,-0.03594541549682617,-0.1703846156597138,-0.054712116718292236,-0.2424740195274353,-0.05679982900619507,-0.20271939039230347,-0.04687237739562988,-0.1544171571731568,-0.0018206238746643066,-0.1665877103805542,-0.015703856945037842,-0.24431195855140692,-0.02422255277633667,-0.2013198733329773,-0.02165043354034424,-0.15949943661689758,0.030538558959960938,-0.15097510814666748,0.003181934356689453,-0.1652863323688507,-0.003008425235748291,-0.12698686122894287,0.003973126411437988,-0.10297399759292603,M
0.0,0.0,-0.05163806676864624,-0.028151988983154297,-0.06916499137878418,-0.10700267553329468,-0.03737121820449829,-0.16679561138153076,-0.010880053043365479,-0.20996955037117004,-0.06951940059661865,-0.15729176998138428,-0.08390110731124878,-0.20867368578910828,-0.08159559965133667,-0.17117106914520264,-0.06992185115814209,-0.12901991605758667,-0.03747648000717163,-0.17188286781311035,-0.05450308322906494,-0.24378991127014166,-0.057679712772369385,-0.20243662595748907,-0.04847341775894165,-0.155523419380188,-0.0034897327423095703,-0.16970956325531006,-0.01738637685775757,-0.24883604049682617,-0.02559077739715576,-0.20375654101371765,-0.022135138511657715,-0.16110724210739136,0.029339492321014404,-0.15446993708610535,0.0008027553558349609,-0.16658729314804077,-0.005019843578338623,-0.12743759155273438,0.0033867359161376953,-0.10398387908935547,M
0.0,0.0,-0.05240762233734131,-0.029387712478637695,-0.06944108009338379,-0.10702526569366455,-0.03501129150390625,-0.1651436984539032,-0.006382346153259277,-0.20687776803970342,-0.07015687227249146,-0.15774357318878174,-0.08530336618423462,-0.2083296775817871,-0.08220845460891724,-0.16973459720611572,-0.06924384832382202,-0.1279813051223755,-0.03761476278305054,-0.17267662286758423,-0.05524611473083496,-0.24533656239509583,-0.05847138166427612,-0.20273968577384954,-0.04890376329421997,-0.15586164593696594,-0.0033158063888549805,-0.17025968432426453,-0.016895771026611328,-0.24900144338607794,-0.02590078115463257,-0.20303386449813843,-0.02295142412185669,-0.16021665930747991,0.029158353805541992,-0.15468564629554754,0.00019723176956176758,-0.1674812138080597,-0.006081581115722656,-0.12904560565948486,0.002217710018157959,-0.1058725118637085,M
0.0,0.0,-0.05299884080886841,-0.03378385305404663,-0.06993281841278076,-0.10824906826019287,-0.03819769620895386,-0.16460272669792175,-0.012394726276397705,-0.20619893074035645,-0.06533664464950562,-0.15974071621894836,-0.08194375038146973,-0.20922026038169866,-0.08042681217193604,-0.17194238305091863,-0.06935030221939087,-0.1311759352684021,-0.03331029415130615,-0.17332088947296143,-0.05149346590042114,-0.24519908428192144,-0.054637372493743896,-0.20165914297103882,-0.04563409090042114,-0.1552758812904358,0.0007094740867614746,-0.16982460021972656,-0.012049973011016846,-0.24695774912834173,-0.02242523431777954,-0.20112845301628113,-0.021047592163085938,-0.1581375002861023,0.03344118595123291,-0.15301799774169922,0.005195975303649902,-0.16811415553092957,-0.002655327320098877,-0.12969344854354858,0.0037131309509277344,-0.10520380735397339,M
0.0,0.0,-0.05121505260467529,-0.02857452630996704,-0.07009589672088623,-0.1030319333076477,-0.03691458702087402,-0.15769588947296143,-0.011314094066619873,-0.19997978210449224,-0.06827777624130249,-0.15967988967895508,-0.08666366338729858,-0.2027521133422852,-0.08082497119903564,-0.16160476207733154,-0.06690853834152222,-0.1199074387550354,-0.03662300109863281,-0.1746965348720551,-0.05685919523239136,-0.24375832080841064,-0.05584287643432617,-0.1950240135192871,-0.04423034191131592,-0.14873743057250977,-0.0021836161613464355,-0.17091017961502075,-0.014459729194641113,-0.24666893482208252,-0.02101808786392212,-0.19541120529174805,-0.017740309238433838,-0.1531844139099121,0.03187805414199829,-0.15401852130889893,0.007975161075592041,-0.16704475879669195,0.00045353174209594727,-0.1259050965309143,0.00533527135848999,-0.10263961553573608,M
0.0,0.0,-0.05113959312438965,-0.02817857265472412,-0.06940484046936035,-0.10262066125869751,-0.03305119276046753,-0.15668535232543945,-0.00458759069442749,-0.1985009908676148,-0.06943237781524658,-0.15805202722549438,-0.08757656812667847,-0.20061343908309942,-0.0798988938331604,-0.15960663557052612,-0.06516367197036743,-0.11858779191970825,-0.03732860088348389,-0.1730940043926239,-0.05764716863632202,-0.2414986789226532,-0.055221498012542725,-0.1922958493232727,-0.04321414232254028,-0.14674228429794312,-0.0025367140769958496,-0.16886970400810242,-0.014376401901245117,-0.24374163150787354,-0.02033454179763794,-0.190980613231659,-0.017470598220825195,-0.14890563488006592,0.031653761863708496,-0.15127867460250854,0.009331881999969482,-0.16823357343673712,0.0018816590309143066,-0.12539726495742798,0.005942583084106445,-0.10069233179092407,M
0.0,0.0,-0.05005455017089844,-0.024247348308563232,-0.07002192735671997,-0.0952715277671814,-0.037122905254364014,-0.1501253843307495,-0.01059645414352417,-0.19189548492431646,-0.068703293800354,-0.15566229820251465,-0.08729851245880127,-0.19528600573539734,-0.0784335732460022,-0.15395057201385498,-0.06226611137390137,-0.11316388845443726,-0.036654889583587646,-0.17124134302139282,-0.05729895830154419,-0.23854693770408636,-0.054716646671295166,-0.18955212831497192,-0.04234105348587036,-0.1447775959968567,-0.0019037127494812012,-0.16691619157791143,-0.013269186019897461,-0.24130943417549133,-0.019222617149353027,-0.18769979476928716,-0.016349315643310547,-0.14522838592529297,0.032366156578063965,-0.1490405797958374,0.011016607284545898,-0.16770273447036743,0.0025756359100341797,-0.12480038404464722,0.005574285984039307,-0.0990067720413208,M
0.0,0.0,-0.050721824169158936,-0.02698415517807007,-0.06916266679763794,-0.0996437668800354,-0.034831345081329346,-0.15623587369918823,-0.007090628147125244,-0.19995534420013433,-0.06859016418457031,-0.156183272600174,-0.08511090278625488,-0.1968532800674439,-0.07751500606536865,-0.1564960479736328,-0.06196385622024536,-0.11468738317489624,-0.03665643930435181,-0.1711190640926361,-0.056662917137145996,-0.2385080754756928,-0.05496788024902344,-0.193503350019455,-0.041869938373565674,-0.14792019128799438,-0.0018377900123596191,-0.1669687032699585,-0.012914955615997314,-0.242292732000351,-0.019844412803649902,-0.19386428594589233,-0.01696908473968506,-0.1524787843227387,0.03199809789657593,-0.1496012806892395,0.009100079536437988,-0.1641024649143219,0.002506732940673828,-0.1248050332069397,0.00817173719406128,-0.10285484790802002,M
0.0,0.0,-0.05018848180770874,-0.02780216932296753,-0.06863325834274292,-0.09893739223480225,-0.037983596324920654,-0.15366148948669434,-0.013815462589263916,-0.19597324728965765,-0.06798666715621948,-0.15706303715705872,-0.0848836898803711,-0.19981732964515692,-0.07743287086486816,-0.15992352366447454,-0.06257843971252441,-0.11781948804855347,-0.03691971302032471,-0.17164906859397894,-0.05489814281463623,-0.24126762151718145,-0.05352640151977539,-0.19467812776565552,-0.04195684194564819,-0.14766564965248113,-0.0031557083129882812,-0.16774716973304754,-0.01303797960281372,-0.24351117014884954,-0.019992828369140625,-0.19606316089630133,-0.01724308729171753,-0.15393224358558655,0.030261695384979248,-0.15060293674468994,0.0090484619140625,-0.16744029521942144,0.0018492341041564941,-0.12914305925369263,0.006125032901763916,-0.10525429248809814,M
0.0,0.0,-0.04781949520111084,-0.030151784420013428,-0.06390237808227539,-0.10307294130325317,-0.03254777193069458,-0.15975037217140203,-0.009175121784210205,-0.2049594521522522,-0.06844550371170044,-0.15763133764266973,-0.08349812030792236,-0.20259755849838262,-0.07338625192642212,-0.1641711294651032,-0.059240758419036865,-0.12197190523147583,-0.03719061613082886,-0.1713653802871704,-0.05458599328994751,-0.2424829602241516,-0.05016005039215088,-0.1983040869235993,-0.03961831331253052,-0.15195304155349731,-0.003024280071258545,-0.1672435998916626,-0.011340796947479248,-0.24641084671020513,-0.015964210033416748,-0.2000621259212494,-0.014737248420715332,-0.1572483479976654,0.030617594718933105,-0.1504957377910614,0.011672258377075195,-0.16764700412750244,0.00605088472366333,-0.1292831301689148,0.00884711742401123,-0.10441261529922485,M
